Pathway	Species	LOR002C	LOR003C	LOR005C	LOR006C	LOR007C	LOR008C	LOR009C	LOR011C	LOR012C	LOR013C	LOR014C	LOR015C	LOR016C	LOR017C	LOR018C	LOR019C	LOR020C	LOR021C	LOR022C	LOR023C	LOR024C	LOR025C	LOR026C	LOR027C	LOR028C	LOR029C	LOR030C	LOR033C	LOR034C	LOR036C	LOR037C	LOR042C	LOR046C	LOR051C	LOR054C	LOR055C	LOR058C	LOR060C	LOR061C	LOR062C	LOR063C	LOR065C	LOR070C	LOR072C	LOR074C	LOR076C	LOR078C	LOR081C	LOR082C	LOR083C	LOR084C	LOR085C	LOR086C	LOR090C	LOR091C	LOR098C	LOR099C	LOR101C	LOR102C	LOR103C	LOR202C	LOR203C	LOR204C	LOR206C	LOR207C	LOR208C	LOR210C	LOR211C	LOR212C	LOR214C	LOR215C	LOR216C	LOR217C	LOR218C	LOR219C	LOR220C	LOR221C	LOR222C	LOR223C	LOR224C	LOR225C	LOR226C	LOR227C	LOR228C	LOR229C	LOR230C	LOR231C	LOR233C	LOR234C	LOR235C	LOR237C	LOR238C	LOR239C	LOR240C	LOR241C	LOR242C	LOR243C	LOR246C	LOR248C	LOR249C	LOR254C	LOR258C	LOR259C	LOR260C	LOR262C	LOR264C	LOR269C	LOR270C	LOR272C	LOR274C	LOR275C	LOR279C	LOR281C	LOR282C	LOR283C	LOR284C	LOR287C	LOR288C	LOR289C	LOR294C	LOR295C	LOR300C	LOR301C	LOR303C
"PWY_7388__octanoyl_[acyl_carrier_protein]_biosynthesis_(mitochondria,_yeast)"	g__Neisseria.s__Neisseria_mucosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY_7388__octanoyl_[acyl_carrier_protein]_biosynthesis_(mitochondria,_yeast)"	g__Paracoccus.s__Paracoccus_sanguinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000468001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30E-05	0	0	0
"PWY_7388__octanoyl_[acyl_carrier_protein]_biosynthesis_(mitochondria,_yeast)"	g__Paracoccus.s__Paracoccus_sphaerophysae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00311044	0	0	0	0	0	0	0	0	0	4.39E-05	0	0.00719389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000421249	0.00668659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00508593	0.00192178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00203272	0	0	0
"PWY_7388__octanoyl_[acyl_carrier_protein]_biosynthesis_(mitochondria,_yeast)"	g__Pseudomonas.s__Pseudomonas_lundensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000129336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY_7388__octanoyl_[acyl_carrier_protein]_biosynthesis_(mitochondria,_yeast)"	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00318672	0	0	0	9.93E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00114545	0	0	0	0	0	0	0	0.00218506	0	0.000722664	0	0.000718812	0	0	0	0	0	0	0.0010259	0	0	0	0	0	0	0	0	0	0	0	0	0.000357487	0	0	0	0	0	0	0	0	0	0.00121578	0	0	5.22E-05	0.000555584	0	0	0	0	0	0	0	0	0.000189852	0	0	0	0	0	0.000171855	0	0	0	0	0	9.19E-05	0	0	0	0.000164533	0	0	0	0	0	0	0.00135533	0	0	0	0	0	0	0	0.000535223	0	0	0
PWY_7400__L_arginine_biosynthesis_IV_(archaebacteria)	g__Acinetobacter.s__Acinetobacter_johnsonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00524592	0	0	0	0	0	0	0	0	0	0	0.000156308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7400__L_arginine_biosynthesis_IV_(archaebacteria)	g__Brachybacterium.s__Brachybacterium_muris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000477131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000396997	0	0	0	0	0	0	0	0	0	0
PWY_7400__L_arginine_biosynthesis_IV_(archaebacteria)	g__Brevundimonas.s__Brevundimonas_diminuta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000335259	0	0	0	0	0	0	0	0	0	0.000607563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7400__L_arginine_biosynthesis_IV_(archaebacteria)	g__Brevundimonas.s__Brevundimonas_naejangsanensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000159883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7400__L_arginine_biosynthesis_IV_(archaebacteria)	g__Brevundimonas.s__Brevundimonas_vesicularis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00179088	0	0	0	0	0	0	0	0	0	0	0
PWY_7400__L_arginine_biosynthesis_IV_(archaebacteria)	g__Corynebacterium.s__Corynebacterium_amycolatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000184306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7400__L_arginine_biosynthesis_IV_(archaebacteria)	g__Corynebacterium.s__Corynebacterium_lipophiloflavum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000760718	0.00156183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00284036	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7400__L_arginine_biosynthesis_IV_(archaebacteria)	g__Cutibacterium.s__Cutibacterium_acnes	0	0	0.014184	0	0.0157664	0	0.0156231	0.0116877	0.0199918	0	0.0116213	0	0.00596338	0.0166451	0	0	0.00916782	0.00717833	0.00275131	0.0121742	0	0	0.00106351	0.0100255	0.0054199	0.00194749	0.0146937	0.00881746	0.00469209	0.00661512	0	0.0150575	0.010723	0.00483717	0.00184901	0.00545986	0	0	0.00269571	0.014214	0.0143067	0.0134792	0.00863592	0.00963787	0.00196098	0.00656389	0.00301955	0.00245355	0.00824622	0	0.00787459	0.0128137	0.0173427	0.00196763	0.0154056	0	0.0148891	0.0151002	0.0103328	0.0051643	0.0104272	0.0132833	0.0142145	0.00299509	0.0121722	0	0.00462326	0	0.00578307	0.00669801	0.0112128	0.0101172	0.0163404	0.0114591	0.00543039	0.0122656	0.00658817	0.0010504	0.0161718	0.00755432	0.0055477	0.00779716	0.0139644	0.00901924	0.00889624	0.0137245	0.0213641	0.0124833	0.0161756	0.0127454	0.0185748	0.00707827	0.0174475	0.00963965	0	0.000448521	0.00437998	0.0108348	0.020364	0.0164178	0.016987	0.0100609	0.0147035	0.00559888	0.0116843	0.012013	0.0155509	0.0160121	0.00436811	0.0127623	0.00148447	0.0182306	0	0.00295825	0.0153742	0	0.0128439	0.0152357	0.00848414	0.0143558	0.00183388	0	0.012941	0.0146448
PWY_7400__L_arginine_biosynthesis_IV_(archaebacteria)	g__Dermacoccus.s__Dermacoccus_sp_PE3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7400__L_arginine_biosynthesis_IV_(archaebacteria)	g__Dietzia.s__Dietzia_timorensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000935578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7400__L_arginine_biosynthesis_IV_(archaebacteria)	g__Enhydrobacter.s__Enhydrobacter_aerosaccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00176639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000561765	0	0	0	0	0	0	0	0	0	0	0	0.000376596	0	0.000540823	0	0	0.000148006	0	0	0	0	0	0	0	0	0	0.000422583	0	0	0	0	0	0.000208302	0	0	0.000641529	0	8.83E-05	0	0	0.00265057	0	0	0.00227464	0	0	0.00027171	0.000295396	0	0.000425015	0	0	0	0	0	0	0	0.000275176	0	0	0	0	0.000479675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00109305	0	0	0	0	0	0	0	0.000245141	0	0	0
PWY_7400__L_arginine_biosynthesis_IV_(archaebacteria)	g__Haematobacter.s__Haematobacter_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00259511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000355506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000666356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7400__L_arginine_biosynthesis_IV_(archaebacteria)	g__Halomonas.s__Halomonas_hydrothermalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000218198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7400__L_arginine_biosynthesis_IV_(archaebacteria)	g__Hyphomonas.s__Hyphomonas_neptunium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7400__L_arginine_biosynthesis_IV_(archaebacteria)	g__Janibacter.s__Janibacter_indicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00125548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110277	0	0	0	0	0	0	0	0	0	0
PWY_7400__L_arginine_biosynthesis_IV_(archaebacteria)	g__Kocuria.s__Kocuria_indica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000206219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7400__L_arginine_biosynthesis_IV_(archaebacteria)	g__Kocuria.s__Kocuria_palustris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00237431	0	0	0	0.000320177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7400__L_arginine_biosynthesis_IV_(archaebacteria)	g__Microbacterium.s__Microbacterium_aurum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000189774	0	0	0
PWY_7400__L_arginine_biosynthesis_IV_(archaebacteria)	g__Micrococcus.s__Micrococcus_aloeverae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00189974	0	0	0	0	0	0	0.00076532	0	0	0	0	0	0.000451593	0	0	0	0	0	0	0	0	0	0.00333324	0	0	0	0	0.00145535	0	0	0	0	0.000479639	0	0	0	0	0	0	0	0	0	0	0	0.000106747	0	0	0	0	0	0	0	0	0	0	0	0.000104639	0	0	0	0	0	0	0	0	0.000514979	0	6.70E-05	0	0	0	0	0	0	0	0	0	0	0	0.000164895	0.000920338	0	0	0	0	0.000198847	0	0	0	0	0	0	0.000936224	0	0	0	0	0.00128427	0	0	0	0	0	0	0.000193733	0	0	0
PWY_7400__L_arginine_biosynthesis_IV_(archaebacteria)	g__Micrococcus.s__Micrococcus_luteus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000919864	0	0	0	0	0	0	0.000936425	0	0	0	0	0	0.000287234	0	0	0	0	0	0	0	0	0	0.00385196	0	0	0	0	0.000425145	0	0	0	0	0.000311072	0	0	0	0	0	0	0	0	0	0	0	0.000114813	0	0	0	0	0	0	0	0	0	0	0	9.13E-05	0	0	0	0	0	0	0	0	0.000405757	0	0.000435934	0	0	0	0	0	0	0	0	0	0	0	0.000171324	0.000337844	0	0	0	0	0.000292783	0	0	0	0	0	0	0.000633691	0	0	0	0	0.00232595	0	0.00329023	0	0	0	0	0.000296107	0	0	0
PWY_7400__L_arginine_biosynthesis_IV_(archaebacteria)	g__Moraxella.s__Moraxella_osloensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000706072	0	0	0	0	0	0	0	0	0	0	0	0.000371245	0	0.000476801	0	0	0	0	0	0	0	0	0	0	0	0	0.000330849	0	0	0	0	0	0.000286326	0	0	0.000379005	0	9.62E-05	0	0	0.00242884	0	0	0.00160382	0	0	0.000137675	0.000202627	0	0.000319112	0	0	0	0	0	0	0	0.000267306	0	0	0	0	0.000880227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000887339	0	0	0	0	0	0	0	0.000193558	0	0	0
PWY_7400__L_arginine_biosynthesis_IV_(archaebacteria)	g__Neisseria.s__Neisseria_flavescens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7400__L_arginine_biosynthesis_IV_(archaebacteria)	g__Neisseria.s__Neisseria_mucosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000254563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7400__L_arginine_biosynthesis_IV_(archaebacteria)	g__Neisseria.s__Neisseria_sicca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000141825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7400__L_arginine_biosynthesis_IV_(archaebacteria)	g__Paracoccus.s__Paracoccus_sanguinis	0	0	0	0	0	0	0	0	0	0	0	0	0.00303951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000495758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000291666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7400__L_arginine_biosynthesis_IV_(archaebacteria)	g__Paracoccus.s__Paracoccus_sphaerophysae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00317109	0	0	0	0	0	0	0	0	0	0	0	0.00649264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00029999	0.00558882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00474707	0.00166528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00166213	0	0	0
PWY_7400__L_arginine_biosynthesis_IV_(archaebacteria)	g__Pseudomonas.s__Pseudomonas_fragi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000118453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7400__L_arginine_biosynthesis_IV_(archaebacteria)	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00878598	0	0	0	0.00350688	0	0	0	0.0021666	0	0	0	0.000585351	0.00313893	0.00245995	0	0	0	0	0	0.00257619	0.00177134	0	0.00525554	0	0	0.00190869	0	0.00282313	0	0.00651358	0	0.00684876	0	0.00107885	0	0	0	0	0.00121999	0	0	0.00142417	0.000277813	0	0	0.00013921	0.000491641	0.00158182	0	0	0	0.000720216	0	0	0.0030222	0.00165549	0.00105156	0.000361164	0	0	0	0	0	0	0.00317864	0	0	0.000827919	0	0.00126045	0	0	0.000964397	0	0.000356899	0	0	0	0.00372425	0	0.00275341	0.00141033	0.00255772	0	0	0	0.000584723	0	0	0	0	0	0	0	0	0.00324948	0	0.00339326	0	0	0.00521063	0	0.000373455	0	0	0.00140594	0	0.000609626	0
PWY_7431__aromatic_biogenic_amine_degradation_(bacteria)	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00147659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7539__6_hydroxymethyl_dihydropterin_diphosphate_biosynthesis_III_(Chlamydia)	g__Acinetobacter.s__Acinetobacter_johnsonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000813854	0	0	0	0.00221144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7539__6_hydroxymethyl_dihydropterin_diphosphate_biosynthesis_III_(Chlamydia)	g__Corynebacterium.s__Corynebacterium_accolens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000282523	0	0	0.00140987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7539__6_hydroxymethyl_dihydropterin_diphosphate_biosynthesis_III_(Chlamydia)	g__Corynebacterium.s__Corynebacterium_lipophiloflavum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000594147	0	0.000563407	0	0	0	0	0	0.00147777	0.00304578	0	0	0	0	0	0	0	0	0.000657235	0	0.00195712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000725956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00579703	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7539__6_hydroxymethyl_dihydropterin_diphosphate_biosynthesis_III_(Chlamydia)	g__Cutibacterium.s__Cutibacterium_acnes	0	0.0383664	0.0196932	0	0.020556	0	0.0162563	0.0154337	0.0144281	0	0	0.0427629	0.0100609	0.0164107	0	0	0.006307	0.0070297	0.0021855	0.0111754	0	0	0.00135572	0.0130609	0.00502219	0	0.014492	0.0120232	0.0040895	0.00618196	0	0.010233	0.0153913	0.00426444	0.00178508	0.00555432	0	0	0.00333494	0.0165795	0.0106456	0.0173006	0.00898033	0.00927395	0.00253895	0.00532427	0.00355385	0.00181482	0.00874656	0.00435315	0.00518664	0.00907863	0.0275952	0.00232854	0.0134785	0	0.0182913	0.0153549	0.0108561	0.00418939	0.0102864	0.0142161	0.0157573	0	0.0154992	0	0.00338962	0	0.00663736	0.00730613	0.0115048	0.0111144	0.0164309	0.0129242	0.00587106	0.0134735	0.00337401	0	0.0161937	0.00849006	0.00560467	0.00784548	0.0150989	0.010081	0.0099594	0.0122385	0.0151466	0.0140473	0.0148921	0.0133304	0.0186432	0.00699894	0.0091387	0.00885869	0.00494116	0.000553242	0.00482006	0.012783	0.0269102	0.0188182	0.0171348	0.0115569	0.0173275	0.00452456	0.0134573	0.011535	0.0167502	0.0184574	0.00562279	0.0127953	0.00225128	0.01705	0	0.00315562	0.0113071	0	0.0058071	0.017012	0.00853056	0.0149413	0.00216462	0.0155635	0.0127248	0.0192313
