Pathway	Species	LOR002C	LOR003C	LOR005C	LOR006C	LOR007C	LOR008C	LOR009C	LOR011C	LOR012C	LOR013C	LOR014C	LOR017C	LOR021C	LOR023C	LOR024C	LOR027C	LOR030C	LOR034C	LOR042C	LOR046C	LOR055C	LOR062C	LOR063C	LOR065C	LOR070C	LOR072C	LOR082C	LOR091C	LOR099C	LOR101C	LOR102C	LOR202C	LOR203C	LOR204C	LOR207C	LOR214C	LOR216C	LOR217C	LOR218C	LOR220C	LOR223C	LOR224C	LOR226C	LOR227C	LOR228C	LOR230C	LOR231C	LOR233C	LOR234C	LOR235C	LOR237C	LOR238C	LOR239C	LOR240C	LOR246C	LOR248C	LOR249C	LOR254C	LOR258C	LOR259C	LOR262C	LOR264C	LOR269C	LOR270C	LOR274C	LOR279C	LOR283C	LOR287C	LOR288C	LOR294C	LOR300C	LOR301C	LOR303C
TCA: TCA cycle I (prokaryotic)	g__Janibacter.s__Janibacter_indicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCA: TCA cycle I (prokaryotic)	g__Kocuria.s__Kocuria_indica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000573571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCA: TCA cycle I (prokaryotic)	g__Kocuria.s__Kocuria_palustris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00231979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCA: TCA cycle I (prokaryotic)	g__Microbacterium.s__Microbacterium_aurum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCA: TCA cycle I (prokaryotic)	g__Micrococcus.s__Micrococcus_aloeverae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000859165	0	0	0	0	0	0	0	0.00141674	0.000892628	0	0	0	0	0.000117827	0	0	0	0	0.000571805	0.000142923	0	0	0	0	0.000447669	0	0.0011189	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000288964	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCA: TCA cycle I (prokaryotic)	g__Micrococcus.s__Micrococcus_terreus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCA: TCA cycle I (prokaryotic)	g__Modestobacter.s__Modestobacter_caceresii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000230693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCA: TCA cycle I (prokaryotic)	g__Neisseria.s__Neisseria_flavescens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.20E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCA: TCA cycle I (prokaryotic)	g__Neisseria.s__Neisseria_macacae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCA: TCA cycle I (prokaryotic)	g__Neisseria.s__Neisseria_mucosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCA: TCA cycle I (prokaryotic)	g__Neisseria.s__Neisseria_sicca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.96E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCA: TCA cycle I (prokaryotic)	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.23E-05	0.00172676	0	0	0.000689256	0	0.0011169	0	0.00207313	0	0.000951972	0	0.000295438	0.000229361	0	0.000160456	0	0	0	0	0	0.000269896	0.000368917	0	0	0.000351678	0.000259896	0	0	0	0	0	0	0	0	0	0	0.00266159	0	0	0	0	0.000917028	0	0.000726418	0	0	0	0	0	0	0	0.001117	0	0	0	0
THISYN-PWY: superpathway of thiamin diphosphate biosynthesis I	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000356641	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)	g__Neisseria.s__Neisseria_macacae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)	g__Neisseria.s__Neisseria_mucosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)	g__Neisseria.s__Neisseria_sicca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000130753	0	0	0	6.02E-05	0	0.00155036	0	0	0	0	0	0	0	0	0.000135662	0	0	0	0	0	0	0	0	0	0.000319957	0	0	0	0	0	0	0	0	0	0.000564148	0	0	0	0	0	0	0.00043208	0	0	0.000780876	0	0	0	0	0	0	0.000920359	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	g__Brachybacterium.s__Brachybacterium_muris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000286298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	g__Corynebacterium.s__Corynebacterium_accolens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	g__Corynebacterium.s__Corynebacterium_amycolatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00030166	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	g__Corynebacterium.s__Corynebacterium_imitans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000214635	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	g__Corynebacterium.s__Corynebacterium_lipophiloflavum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000259524	0.000866916	0	0	0.00317929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	g__Corynebacterium.s__Corynebacterium_urealyticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000171617	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	g__Cutibacterium.s__Cutibacterium_acnes	0	0	0.0122109	0	0	0	0.0130782	0.0126052	0.00705049	0	0.0086647	0.0176571	0.00627191	0.00990132	0	0.0100581	0.0112703	0.00351168	0.0104783	0.0118578	0.0041537	0.0104791	0.00996533	0.0113909	0.00682665	0.00796893	0.0071452	0.0159102	0.012094	0.0125186	0.00852546	0.00886664	0.0115384	0.0107534	0.0114913	0.00642355	0.00935536	0.0143217	0.0104287	0.0121589	0.0139656	0.00703558	0.00633131	0.0115996	0.00822694	0.0134112	0.0234576	0.0109073	0.0139685	0.0124305	0.0123262	0.00746211	0.0129811	0.00918104	0.00951497	0	0.0151014	0.0144299	0.00897259	0.0141093	0.0094472	0.00943747	0.0148541	0.0108519	0.00811912	0.013341	0.00776675	0.0104341	0.0102504	0.0126662	0.0169041	0.011467	0.0138149
THRESYN-PWY: superpathway of L-threonine biosynthesis	g__Cutibacterium.s__Cutibacterium_granulosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00112979	0	0.00157024	0	0	0	0	0	6.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000235119	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	g__Cutibacterium.s__Propionibacterium_humerusii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000938474	0	0	0	0	0	0	0	0	0	0	0	0.000894837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	g__Cutibacterium.s__Propionibacterium_namnetense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.93E-05	0	0	0	0	0	0.000379859	0	0	0	0	0	0	0	0.000323407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000288585	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	g__Dermacoccus.s__Dermacoccus_sp_PE3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	g__Enhydrobacter.s__Enhydrobacter_aerosaccus	0	0	0	0	0	0	0	0	0	0	0	0	0.000297691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000203929	0	0	0	0.000406375	0	0	0	0	0	0	0.000194383	0	9.08E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	g__Halomonas.s__Halomonas_hydrothermalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000494616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	g__Janibacter.s__Janibacter_hoylei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	g__Janibacter.s__Janibacter_indicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	g__Kocuria.s__Kocuria_indica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000453452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	g__Kocuria.s__Kocuria_rhizophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000536864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	g__Microbacterium.s__Microbacterium_aurum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	g__Micrococcus.s__Micrococcus_aloeverae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000434293	0	0	0	0	0	0	0	0.00102182	0.000145764	0	0	0	0	4.25E-05	0	0	0	0	0.000167545	4.79E-05	0	0	0	0	0.000278631	0	0.000306491	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000189403	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	g__Micrococcus.s__Micrococcus_luteus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000387755	0	0	0	0	0	0	0	0.000902528	0.000448969	0	0	0	0	0.000147595	0	0	0	0	0.000225791	6.83E-05	0	0	0	0	0.0003531	0	0.000670162	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000245202	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	g__Moraxella.s__Moraxella_osloensis	0	0	0	0	0	0	0	0	0	0	0	0	0.00146669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025138	0	0	0	0.000466143	0	0	0	0	0	0	0.000221886	0	0.000295416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	g__Mycobacteroides.s__Mycobacteroides_chelonae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00056761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	g__Neisseria.s__Neisseria_flavescens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013389	0	0	0	8.63E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	g__Neisseria.s__Neisseria_macacae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	g__Neisseria.s__Neisseria_mucosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	g__Neisseria.s__Neisseria_sicca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	g__Pseudomonas.s__Pseudomonas_fragi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	g__Pseudomonas.s__Pseudomonas_helleri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	g__Pseudomonas.s__Pseudomonas_lundensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	g__Streptococcus.s__Streptococcus_mitis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	g__Streptococcus.s__Streptococcus_oralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.17E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188278	0	0	0.00115613	0	0	0	0.00150251	0	0.00135869	0	0.00138264	0.000379439	0	0.000262499	0.000324179	0.000997183	0	0.00442009	0.000717452	0.000448352	0.000373792	0	0	0.00105072	0	0.000916742	0	0	0	0.00180637	0	0.000400831	0	0.00046015	0	0.00455287	0.00347549	0	0.00033835	0	0.000618368	0.000299465	0	0	0	0	0	0	0	0	0.00132077	0	0	0.00101764	0
TRNA-CHARGING-PWY: tRNA charging	g__Deinococcus.s__Deinococcus_wulumuqiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRNA-CHARGING-PWY: tRNA charging	g__Luteimonas.s__Luteimonas_sp_83_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRNA-CHARGING-PWY: tRNA charging	g__Xanthomonadaceae_unclassified.s__Xanthomonadaceae_bacterium_NML91_0213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRNA-CHARGING-PWY: tRNA charging	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100011	0	0	0	0.000149555	0	0	0	0	0	0	0	0	0	0	0.000517469	0	0	0	0	0	0	0	0	0	0	0	0	0.00192027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPSYN-PWY: L-tryptophan biosynthesis	g__Acinetobacter.s__Acinetobacter_johnsonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000285308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPSYN-PWY: L-tryptophan biosynthesis	g__Brevundimonas.s__Brevundimonas_diminuta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPSYN-PWY: L-tryptophan biosynthesis	g__Brevundimonas.s__Brevundimonas_naejangsanensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPSYN-PWY: L-tryptophan biosynthesis	g__Brevundimonas.s__Brevundimonas_vesicularis	0	0	0	0	0	0	0	0	0	0	0	0	0.000584523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPSYN-PWY: L-tryptophan biosynthesis	g__Corynebacterium.s__Corynebacterium_accolens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000479451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPSYN-PWY: L-tryptophan biosynthesis	g__Corynebacterium.s__Corynebacterium_coyleae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000180963	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPSYN-PWY: L-tryptophan biosynthesis	g__Corynebacterium.s__Corynebacterium_lipophiloflavum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000741091	0.0008372	0	0	0.00346204	0	0	0	0	0	0	0	0	0	0	0	0.000760203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPSYN-PWY: L-tryptophan biosynthesis	g__Enhydrobacter.s__Enhydrobacter_aerosaccus	0	0	0	0	0	0	0	0	0	0	0	0	0.000864452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000306851	0	0	0	0.000366876	0	0	0	0	0	0	9.28E-05	0	0	0	0	0	0	0	0	0.000224738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPSYN-PWY: L-tryptophan biosynthesis	g__Haematobacter.s__Haematobacter_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPSYN-PWY: L-tryptophan biosynthesis	g__Halomonas.s__Halomonas_hydrothermalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000184921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPSYN-PWY: L-tryptophan biosynthesis	g__Luteimonas.s__Luteimonas_sp_83_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRPSYN-PWY: L-tryptophan biosynthesis	g__Moraxella.s__Moraxella_osloensis	0	0	0	0	0	0	0	0	0	0	0	0	0.00147547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000331768	0	0	0	0.000395777	0	0	0	0	0	0	0.000205981	0	0	0	0	0	0	0	0	0.000321132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
