Pathway	Species	LOR015C	LOR016C	LOR018C	LOR019C	LOR020C	LOR022C	LOR025C	LOR026C	LOR028C	LOR029C	LOR033C	LOR036C	LOR037C	LOR051C	LOR054C	LOR058C	LOR060C	LOR061C	LOR074C	LOR076C	LOR078C	LOR081C	LOR083C	LOR084C	LOR085C	LOR086C	LOR090C	LOR098C	LOR103C	LOR206C	LOR208C	LOR210C	LOR211C	LOR212C	LOR215C	LOR219C	LOR221C	LOR222C	LOR225C	LOR229C	LOR241C	LOR242C	LOR243C	LOR260C	LOR272C	LOR275C	LOR281C	LOR282C	LOR284C	LOR289C	LOR295C
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	g__Kocuria.s__Kocuria_palustris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	g__Kocuria.s__Kocuria_rhizophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	g__Kytococcus.s__Kytococcus_sedentarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00107749	0	0	0	0	0	0	0	0	0.000261581	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	g__Luteimonas.s__Luteimonas_sp_83_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000624754
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	g__Methylobacterium.s__Methylobacterium_tarhaniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000138155
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	g__Microbacterium.s__Microbacterium_aurum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000169099
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	g__Micrococcus.s__Micrococcus_aloeverae	0	0	0	0.00165238	0	0	0	0.000958755	0	0	0	0	0	0	3.57E-05	0	0	0.00168073	0	0	0	0	0	0	0	0	2.73E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000263646	0	0	0.000189488	0	0.000242741	0	0	0.00156283	0	0	0.000290553
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	g__Micrococcus.s__Micrococcus_luteus	0	0	0	0.00373215	0	0	0	0.00110555	0	0	0	0	0	0	4.32E-05	0	0	0.00444659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000454331	0.00118932	0	0	0	0	0.0034282	0.00333366	0	0.000200779
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	g__Moraxella.s__Moraxella_osloensis	0	0.00015085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000451295	0	0	0	0	0	0	0	0.00010557	0	0	0	0.00219506	0	0.0023701	0	0	0	0	0.000192749	0	0	0	0.000911729	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	g__Mycobacteroides.s__Mycobacteroides_chelonae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	g__Neisseria.s__Neisseria_elongata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	g__Neisseria.s__Neisseria_flavescens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	g__Neisseria.s__Neisseria_mucosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000247296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	g__Neisseria.s__Neisseria_sicca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000434445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25E-05
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	g__Paracoccus.s__Paracoccus_sanguinis	0	0.00289674	0	0	0	0	0	0	0	0	0	0	0	0	0.000491623	0	0	0	0	0	0	0	0	0	0	0	0.000722337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	g__Paracoccus.s__Paracoccus_sphaerophysae	0	0	0	0	0	0	0	0	0.00382166	0	0	0	0	0	9.42E-05	0.00807118	0	0	0	0	0	0	0	0.00132872	0	0	0	0	0.00571354	0	0	0	0	0.000627142	0	0	0	0	0	0	0	0	0	0.00443476	0	0	0	0	0	0	0.00173251
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	g__Streptococcus.s__Streptococcus_mitis	0	0	0	0	0	0	0	0	0	0.00102542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	g__Streptococcus.s__Streptococcus_oralis	0	0	0	0	0	0	0	0	0	0.000887142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	g__Tsukamurella.s__Tsukamurella_tyrosinosolvens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000699631	0	0	0	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	g__Xanthomonadaceae_unclassified.s__Xanthomonadaceae_bacterium_NML91_0213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000248426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00118625	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	unclassified	0	0	0.0129793	0	0.00269132	0.00335712	0	0.00577465	0.00154973	0.00269585	0.00368874	0.00294862	0.00743175	0.00579698	0.00368498	0	0.00556315	0	0.00332965	0	0.0112555	0.0030696	0	0.00414704	0	0	0.00101997	0	0	0.00661404	0	0.0111756	0	0.00164052	0.00386752	0.000209412	0.000965232	0.0043368	0.00365603	0	0.0109248	0.00678347	0.0021465	0	0.000521825	0.00509931	0.0035188	0.000308064	0.00755585	0.002479	0.00446421
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	g__Brachybacterium.s__Brachybacterium_muris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000474478	0	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	g__Corynebacterium.s__Corynebacterium_lipophiloflavum	0	0	0	0	0	0	0	0.000460906	0	0	0	0	0	0	0.00220666	0	0	0	0.00115543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00229766	0	0.00084668	0	0	0	0.00788309	0	0	0	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	g__Streptococcus.s__Streptococcus_mitis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	g__Streptococcus.s__Streptococcus_oralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	unclassified	0	0	0.0161097	0	0	0.00303112	0	0.00592384	0.000838217	0.00359162	0.00419307	0.000494017	0	0.00222192	0.00182812	0	0.00392155	0	0.00185417	0	0.0108552	0	0	0.000559778	0	0	0.000703232	0	0	0.00275002	0	0.00114101	0	0.000862591	0.00445425	0	0.00156393	0.00114286	0.00263739	0	0.0124442	0.00232906	0.00176525	0.00120128	0.000821442	0.00102363	0.00086852	0.000324474	0.00583638	0.00350085	0.000497292
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Acinetobacter.s__Acinetobacter_johnsonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Acinetobacter.s__Acinetobacter_ursingii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Brachybacterium.s__Brachybacterium_muris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000336284	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Brevundimonas.s__Brevundimonas_diminuta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000205917	0	0	0	0.00058948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Brevundimonas.s__Brevundimonas_naejangsanensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000154079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Brevundimonas.s__Brevundimonas_vesicularis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00128	0	0	0	8.99E-05
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Corynebacterium.s__Corynebacterium_amycolatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Corynebacterium.s__Corynebacterium_coyleae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Corynebacterium.s__Corynebacterium_doosanense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000163907	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Corynebacterium.s__Corynebacterium_lipophiloflavum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000107875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Cutibacterium.s__Cutibacterium_granulosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000110622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Cutibacterium.s__Propionibacterium_humerusii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Cutibacterium.s__Propionibacterium_namnetense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00016643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Dermacoccus.s__Dermacoccus_sp_PE3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000755144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Dietzia.s__Dietzia_timorensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00132332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Enhydrobacter.s__Enhydrobacter_aerosaccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000121581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200212	0	0	0	0.000754861	0	0.00134947	0	0	0	0	0.000348933	0	0	0	0.000271913	0	0	0	0.000108231
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Haematobacter.s__Haematobacter_massiliensis	0	0	0	0	0	0.00194157	0	0	0	0	0	0	0	0	0.000235913	0	0	0	0	0	0	0	0	0	0	0	0.00064872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Halomonas.s__Halomonas_hydrothermalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000115147
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Hyphomonas.s__Hyphomonas_neptunium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000134715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Janibacter.s__Janibacter_hoylei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.05E-05	0	0	0	0	0	0	0.00537051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Janibacter.s__Janibacter_indicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00105203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00090901	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Luteimonas.s__Luteimonas_sp_83_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000402366
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Micrococcus.s__Micrococcus_aloeverae	0	0	0	0.00137498	0	0	0	0.000561742	0	0	0	0.000885635	0	0	0	0	0	0.00266628	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000171789	0	0	0	0	0	0	0	0.000207933	0	0.000219054	0.000804287	0	0	0	0	0.00114944	0	0	0.000201031
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Micrococcus.s__Micrococcus_luteus	0	0	0	0.000945152	0	0	0	0.000709598	0	0	0	0.000826609	0	0	0	0	0	0.00328762	0	0	0	0	0	0	0	0	0	0	0	0	0	9.46E-05	0	0	0	0	0	0	0	0.000270282	0	0.000127849	0.00107942	0	0	0	0	0.00166772	0.00208937	0	0.000248872
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Micrococcus.s__Micrococcus_terreus	0	0	0	0.00635472	0	0	0	0	0	0	0	0	0	0	0.000500924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000890841	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Moraxella.s__Moraxella_osloensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000550418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000170574	0	0	0	0.00186357	0	0.00127179	0	0	0	0	0.000256512	0	0	0	0.00035126	0	0	0	3.36E-05
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Mycobacteroides.s__Mycobacteroides_chelonae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Neisseria.s__Neisseria_mucosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Neisseria.s__Neisseria_sicca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000383927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Paracoccus.s__Paracoccus_sanguinis	0	0.00223914	0	0	0	0	0	0	0	0	0	0	0	0	0.000309048	0	0	0	0	0	0	0	0	0	0	0	0.00041258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Paracoccus.s__Paracoccus_sphaerophysae	0	0	0	0	0	0	0	0	0.00273271	0	0	0	0	0	0	0.00496521	0	0	0	0	0	0	0	0.00101403	0	0	0	0	0.00419003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00344372	0	0	0	0	0	0	0.00149626
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Streptococcus.s__Streptococcus_mitis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	g__Streptococcus.s__Streptococcus_oralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III	unclassified	0	0	0.00705268	0	0	0.00252258	0	0	0	0	0	0.00126489	0	0.00310553	0.00221385	0	0.00378284	0	0.00289445	0	0.0045012	0	0	0.00113166	0	0	0.000727385	0	0	0	0	0.00143899	0	0.000304597	0.00129059	0	0	0	0.00108364	0.000710347	0	0.00113438	0.00225229	0	0.00132182	0.001961	0.00321796	0	0.00350309	0	0.00169156
PWY-7242: D-fructuronate degradation	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.46E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00060589	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	g__Acinetobacter.s__Acinetobacter_johnsonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00452696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	g__Brachybacterium.s__Brachybacterium_muris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000427785	0	0	0
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	g__Corynebacterium.s__Corynebacterium_accolens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251254	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	g__Corynebacterium.s__Corynebacterium_imitans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	g__Corynebacterium.s__Corynebacterium_lipophiloflavum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00147036	0	0	0	0.000708801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00166277	0	0.000567184	0	0	0	0.00600999	0	0	0	0	0
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	g__Cutibacterium.s__Cutibacterium_acnes	0	0.005876	0	0	0.0108821	0.00267868	0	0.000921961	0.00528026	0	0.00832372	0.00500427	0	0.00454348	0.00176057	0	0	0	0.00209074	0.00712128	0.00223849	0.00288672	0.00427296	0.00599546	0.00919864	0.016561	0.00199169	0	0.00432989	0	0	0.00417765	0	0.00600291	0.0108661	0.00504959	0.00599105	0.00117004	0.0059624	0.0075886	0	0.000495976	0.0041362	0.00428543	0.00525672	0.0018229	0	0.00281207	0	0.00926596	0.00187137
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	g__Cutibacterium.s__Cutibacterium_granulosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000139229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	g__Cutibacterium.s__Propionibacterium_humerusii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	g__Cutibacterium.s__Propionibacterium_namnetense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000110245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00107739	0
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	g__Dermacoccus.s__Dermacoccus_sp_PE3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00106299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	g__Enhydrobacter.s__Enhydrobacter_aerosaccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000340846	0	0	0	0	0	0	0	0	0	0.000213723	0	0	0	0	0	0	0	0.000225765	0	0	0	0.00129407	0	0.00105916	0	0	0	0	0.000304152	0	0	0	0.000723954	0	0	0	0.000122319
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	g__Janibacter.s__Janibacter_indicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00115314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000752965	0	0	0
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	g__Kocuria.s__Kocuria_indica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	g__Micrococcus.s__Micrococcus_aloeverae	0	0	0	0.00152404	0	0	0	0.000517164	0	0	0	0	0	0	0	0	0	0.00243016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000675879	0	0	0	0	0.00165819	0	0	0.000159443
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	g__Moraxella.s__Moraxella_osloensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000828356	0	0	0	0	0	0	0	0	0	0.000499916	0	0	0	0	0	0	0	0.000290059	0	0	0	0.0027489	0	0.00256401	0	0	0	0	0.000787279	0	0	0	0.000751729	0	0	0	0.000256696
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	g__Mycobacteroides.s__Mycobacteroides_chelonae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	g__Neisseria.s__Neisseria_flavescens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	g__Neisseria.s__Neisseria_mucosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	g__Neisseria.s__Neisseria_sicca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000456358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
